source,target,layer,assembly_id,weight,weight_newman,group_ids,group_names,group_size,shared_count,overlap_start,overlap_end,dates_assumed
TNP-00187,TNP-00211,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00222,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00227,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00237,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00238,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00261,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00269,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00275,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00282,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00283,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00284,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00292,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00298,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00306,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00313,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00318,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00331,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00335,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00341,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00343,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00187,TNP-00345,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00197,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00205,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00206,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00211,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00222,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00227,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00237,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00238,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00261,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00269,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00275,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00282,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00283,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00284,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00292,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00298,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00306,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00313,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00318,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00331,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00335,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00341,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00343,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00188,TNP-00345,bloc_comembership,ARP-2019,1,0.037037,BLC-96b9db640002,كتلة حزب قلب تونس (2019),28,1,2019-11-13,,false
TNP-00189,TNP-00191,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00194,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00199,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00200,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00201,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00204,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00217,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00221,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00228,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00235,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00236,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00241,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00247,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00254,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00255,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00259,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00263,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00267,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00274,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00278,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00285,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00287,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00290,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00294,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00299,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00301,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00308,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00309,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00310,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00314,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00315,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00316,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00324,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00333,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00336,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00338,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00339,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00340,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00351,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00353,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00354,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00357,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00189,TNP-00361,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00190,TNP-00198,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00213,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00214,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00218,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00223,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00225,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00240,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00242,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00246,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00248,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00249,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00252,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00258,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00270,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00271,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00272,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00286,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00293,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00297,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00302,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00305,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00321,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00327,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00328,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00329,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00332,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00344,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00362,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00190,TNP-00365,bloc_comembership,ARP-2019,1,0.027778,BLC-6814972dda22,الكتلة الديمقراطية (2019),37,1,2019-11-13,,false
TNP-00191,TNP-00194,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00199,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00200,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00201,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00204,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00217,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00221,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00228,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00235,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00236,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00241,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00247,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00254,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00255,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00259,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00263,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00267,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00274,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00278,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00285,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00287,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00290,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00294,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00299,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00301,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00308,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00309,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00310,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00314,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00315,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00316,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00324,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00333,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00336,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
TNP-00191,TNP-00338,bloc_comembership,ARP-2019,1,0.019231,BLC-0e7903100c2b,كتلة حركة النهضة (2019),53,1,2019-11-13,,false
